,Outlet/Publication,Headline,Hit sentence,Url,Rating
221,twitter.com,[ Minrefix ] You can shrink a pimple within minutes by putting a bit of Listerine on it. The alcohol dries it up and causes it to fade. by Minrefix,[ Minrefix ] You can shrink a pimple within minutes by putting a bit of Listerine on it. The alcohol dries it up and causes it to fade.,http://twitter.com/Minrefix/statuses/869687339831894017,Not Spam
222,facebook.com,Timeline photos by Chrissie Chau Zhou Shuna,"2 weeks have passed, today is the 14th day with Lisch Delin healthy bright white formula Soswae saliva. The teeth are really whiter than before! Want to be self-confident point, everybody goes https: Jan Goo. Gl Wogxyfy, start with me! Listerine Kealthywhite",http://www.facebook.com/210458265749451/posts/1265383520256915,Spam
223,twitter.com,[ Beauty_Bulletin ] RT @StephiiPetersen: Week one completed & loving the result. #2WeeksWhiterTeeth with Listerine Advanced White Mouthwash. @Beauty_Bulletin h… by Beauty_Bulletin,[ Beauty_Bulletin ] RT @StephiiPetersen: Week one completed & loving the result. #2WeeksWhiterTeeth with Listerine Advanced White Mouthwash. @Beauty_Bulletin h…,http://twitter.com/Beauty_Bulletin/statuses/869927503703547905,Spam
224,dentistlivermoreca.blogspot.com,Why dry mouth can be a problem and what to do about it,", hoarseness or dry nasal passages. Drying irritates the soft tissues in the mouth, which can make them inflamed and more susceptible to infection. Without the cleansing effects of saliva, tooth decay and other oral health problems become more common. So, if dry mouth is not treated, it can damage your teeth. Without adequate saliva to lubricate your mouth, wash away food, and neutralize the acids produced by plaque, extensive decay can occur. Your dentist can recommend various methods to restore moisture. Sugar-free candy or gum stimulates saliva flow, and moisture can be replaced by using artificial saliva and oral rinses.",http://dentistlivermoreca.blogspot.com/2017/05/why-dry-mouth-can-be-problem-and-what.html,Spam
225,twitter.com,"[ R3D_Arr0vv ] RT @RMComedy: A ""Listerine Bottle Head Dress."" Just a costume? Really. Defend that, Appropriation Prize supporters. I'll wait. #appropriati… by R3D_Arr0vv","[ R3D_Arr0vv ] RT @RMComedy: A ""Listerine Bottle Head Dress."" Just a costume? Really. Defend that, Appropriation Prize supporters. I'll wait. #appropriati…",http://twitter.com/R3D_Arr0vv/statuses/869575766379565056,Not Spam
226,twitter.com,"[ EoinProut ] @scalzi Cause a writer of similar age in Dublin bought mouthwash online yesterday, so now you're a target demographic by EoinProut","[ EoinProut ] @scalzi Cause a writer of similar age in Dublin bought mouthwash online yesterday, so now you're a target demographic",http://twitter.com/EoinProut/statuses/870036892489744389,Spam
227,facebook.com,Spread the word to all the use of Listerine that many Don't know ... by the MARRIED MAN WORSHIP,Spread The Word To All The Use Of Listerine That Many Don't Know Do Not Be Surprised,http://www.facebook.com/488263840170/posts/10158897398600171,Not Spam
228,twitter.com,[ stevesapato ] What are you buying? Just saw a commercial for mouthwash saying it gives 40% stronger teeth. Stronger than what? by stevesapato,[ stevesapato ] What are you buying? Just saw a commercial for mouthwash saying it gives 40% stronger teeth. Stronger than what?,http://twitter.com/stevesapato/statuses/869868475002626049,Spam
229,facebook.com,Listerine by Listerine,Brushing and flossing only clean 25% of your mouth for cleaning and protection up to 100% use Listerine ®. # Sacalomejor,http://www.facebook.com/448457651904936/posts/1340793519338007,Spam
230,facebook.com,Colostrum Thailand by Wipawan Oumchit," Line:: @ g.story (@ ahead?) Tel:: 089-9691065. He drew the death Brigade in. >>!!! Wai ritdot customer sends yayok, closer to review เล้ยย for anyone that has a problem stains yellow teeth. Limestone islands have bad teeth whiter 2 times!!! Do not rely on the doctor steps over white teeth, praising come garden Antoine sur offer a set of white teeth suited to who see Bamboo Mouthwash cleaners, dispersing plaque special extract, bamboo (bamboo substances. Poly phenolic Bamboo Polyphenols) is copyright to bring special production and efficiency in bringing the stains, stains, dirt and food scraps mucus comes out.",http://www.facebook.com/471963446180451/posts/1479879668722152,Spam
231,twitter.com,[ protectjaebum ] smack some listerine on that bad boy and then but some Benadryl on it later https://t.co/7kRcAQRxU0 by protectjaebum,[ protectjaebum ] smack some listerine on that bad boy and then but some Benadryl on it later https://t.co/7kRcAQRxU0,http://twitter.com/protectjaebum/statuses/869961752091426816,Not Spam
232,twitter.com,"[ kaywheeler86 ] ""Why do you have a bottle of Listerine in school"" https://t.co/33mrOJjByd by kaywheeler86","[ kaywheeler86 ] ""Why do you have a bottle of Listerine in school"" https://t.co/33mrOJjByd",http://twitter.com/kaywheeler86/statuses/870018530107768832,Not Spam
233,nhgardensolutions.wordpress.com,Mid May Flowers," cranberries and concord grapes, but then I wonder about crabapples, which are also native fruits. Native Americans called blueberries “star berries” and used the plant medicinally, spiritually, and of course as a food. One of their favorites was a pudding made with dried blueberries and cornmeal. Red currant ( Ribes rubrum or Ribes sativum) bushes were once grown on farms all over the United States but the plant was found to harbor white pine blister rust ( Cronartium ribicola,) so in the early 1900s",https://nhgardensolutions.wordpress.com/2017/05/17/mid-may-flowers-4/,Spam
234,facebook.com,Mouthwash FREE-Bangkok The new Bamboo product launch ...... by Kitisak Kitisak Chai.,"Mouthwash FREE-Bangkok Launch new products Plus mouthwash gargle Bamboo bamboo revolutionary Anya!!!! come on, then picked a wawawawawa ... ready for sale!!! The original price is more quality! # innovation new Anya with Alcohol Free Anti-bacterial Mouthwash Plus + Bamboo Anti-plaque that keeps breath fresh than the original formula and clean with rice bran extract from Japan and America's natural gas or # ดอี great product ... Gordo version. Contact: promo!!-please order. Line: 0896557475 Tel: 089-6557475 (Wally) ☎. guys open to dealers, both domestic and foreign.",http://www.facebook.com/1022101367807899/posts/1692978530720176,Spam
235,happyessa.wordpress.com,Fitness dayout!,". And the shopping part? Too expensive and the vouchers given were useless. The swag bag? A Tshirt that’s not drifit, a sports towel, a mouthwash, a tube of something, a granola bar (we threw it away cause it was disgustingly soft), a pocari sweat drink, 1 mini sachet of sunscreen, coupons (basically useless since there is a minimum purchase amount) and nothing else. According to the website, this is worth $100. Erm.. ok? I didn’t receive the fun tattoo either. Will i join again? To be honest, if",https://happyessa.wordpress.com/2017/05/25/fitness-dayout/,Not Spam
236,chimac.net,Stories from my Past: You will need gum surgery," to me, getting a regular massage or trying natural things to be healthy has made my life so wonderful. How did I fix it? One, I started taking a multivitamin for men. Two, I bought a natural mouthwash that said it healed the mouth. Three, I ate more vegetables than I have ever eaten in my life. Four and the most important one, I saw my NMT doctor who worked on this issue perhaps 6 times. Each time she worked on me I saw an improvement. It is amazing. I perhaps paid $600 out of pocket for all of",http://chimac.net/2017/05/24/stories-past-will-need-gum-surgery/,Spam
237,twitter.com,[Pharma_global] Listerine Zero Solution recipe free in the shop of Pharma24 pharmacies Https://t.co/DYJ9MTKtcQ Zero solution https://t.co/ftIp7GnTK6 by Pharma_global,[Pharma_global] Listerine Zero Solution recipe free in the shop of Pharma24 pharmacies Https://t.co/DYJ9MTKtcQ Zero Solution https://t.co/ftIp7GnTK6,http://twitter.com/pharma_global/statuses/869916897520885760,Spam
238,twitter.com,[ HattersonFord ] Don't wash your mouth with Listerine right after eating hot chillies. Just don't. by HattersonFord,[ HattersonFord ] Don't wash your mouth with Listerine right after eating hot chillies. Just don't.,http://twitter.com/HattersonFord/statuses/869914445199396865,Not Spam
239,twitter.com,[ damonhalvis10 ] @YUNG_LISTERINE Raw footage by damonhalvis10,[ damonhalvis10 ] @YUNG_LISTERINE Raw footage,http://twitter.com/damonhalvis10/statuses/869585991761317888,Spam
240,twitter.com,[ killugosh ] @spacecargirl kurapika is coach z's listerine by killugosh,[ killugosh ] @spacecargirl kurapika is coach z's listerine,http://twitter.com/killugosh/statuses/869713720066297857,Not Spam
241,facebook.com,How to Eliminate Bad Breath Permanently and Whiten Your Teet... by MELASON,"Subukan nyo itong home remedies na ito panigurado tanggal ang mabahong hininga at puputi pa ang inyong ipin. Ito lang din ang ginagawa ng iba kaya nananatiling maganda ang kanilang ipin. No need mag spend pa ng money. What is Bad Breath? Bad breath is the colloquial term for Halitosis or feter oris, it is a noticeable unpleasant odor present on the exhaled breath. Others might get relief by brushing their teeth's, using mouth wash and dental floss but it only serves a short-term solution. Bad breath may",http://www.facebook.com/188378886452/posts/10154634226566453,Spam
242,emsmixedbag.com,Tetley's Super Tea Range," really wanted to love ( yes, because it says beauty on the front - we are all pulled into these clever marketing tricks). It leaves a weird after taste in my mouth but to be fair I am not a huge lover of plain green anyway. Super Mint Detox Tea ""Our master blenders have cleverly blended our tasty mint infusion with the important mineral selenium to help protect cells from oxidative stress. Each cup contains 23% of your recommended daily amount of selenium and is naturally caffeine free."" Verdict",http://www.emsmixedbag.com/2017/05/tetleys-super-tea-range.html,Not Spam
243,twitter.com,[Yuki Nagase] [Oral Care] best 10 [buy collectively] medicated even Listerine Total Care 1000ml 2 pieces HTTPS://T.CO/JMCLVHJLBF # Amazon by Yuki Nagase,[Yuki Nagase] [Oral Care] best 10 [buy collectively] medicated even Listerine Total Care 1000ml 2 pieces HTTPS://T.CO/JMCLVHJLBF # Amazon,http://twitter.com/yuki_nagase/statuses/869825923083665408,Spam
244,twitter.com,[ FATSON_IBANG ] @coolvibesxonly Nah don't try flip dis on me     Mook gotta use listerine b4 he smoke wit me lls by FATSON_IBANG,[ FATSON_IBANG ] @coolvibesxonly Nah don't try flip dis on me     Mook gotta use listerine b4 he smoke wit me lls,http://twitter.com/FATSON_IBANG/statuses/870105255886954496,Not Spam
245,facebook.com,Timeline Photos by Whole Lifestyle Nutrition,Get rid of bad breath quickly by using a bit of colloidal silver as a mouthwash. bit.ly/NSCWBook,http://www.facebook.com/220533814629948/posts/1738372472846067,Spam
246,twitter.com,[ taxidrivher ] RT @warob70: I torture myself for all the bad things I’ve done in my life by using Listerine original every night by taxidrivher,[ taxidrivher ] RT @warob70: I torture myself for all the bad things I’ve done in my life by using Listerine original every night,http://twitter.com/taxidrivher/statuses/869749669286600704,Not Spam
247,lombaapasaja.com,Gifts for 2 persons ' 2017 and gadgets,"This nih yg buat yg mau ' and free, not the race to write but with follow-up this contest. Yes free Umrah program is given to the winning ntar. want to know how do I get it? ikutin aja below Yes online contests: contest Total Care Mouthwash deadline: 30 June 2017 prize contests: Champion 1:2 Packages ' for two winners. Champion 2:2 A7 Samsung Galaxy fruit for two",http://www.lombaapasaja.com/2017/05/hadiah-umroh-2017-utk-2-orang-dan-gadget.html,Spam
248,facebook.com,Listerine: 10 Incredible And Surprising Uses Every Woman Sho... by Uncle Si Says,"We all know it helps with stinky breath, but did you know mouthwash can actually be used in a ton of cool ways? Definitely trying this tonight! Because I like to be prepared for any situation, my medicine cabinet is absolutely overflowing with all kinds of natural and drugstore products. And while I’ve used several of these bathroom items…",http://www.facebook.com/493594237342938/posts/1337374212964932,Not Spam
249,facebook.com,"Promo Rp30,000-KFC Ratulangi Makassar Remaining udah edis ... ... ... by Ariem Daeng Crest","Promo Rp30,000-KFC Ratulangi Makassar Remaining udah ... ga same deal Edition yg mau entire stock. on the guarantee price under the store. Dove 320ml = 30 k (3) sunsilk 340ml = 30 k (2) pantene 340ml = 35 k (3) Pantene 480 ml = 45 k (1) h&s 330 ml = 30 k (2) clear 340ml = 30 k (2) tresemme Shampoo = 35 k (2) Hb vaseline 400 ml = 40 k (1) gold Dettol liquid soap = 25 k (1) Soap biore = 30 k (2) Soap lux = 30 k (2) Soap shinzui = 30 k (2) Hb shinzui 210ml = 20 k (1) Listerine 500 ml = 35 k (1) Garnier facial foam 100 ml = 20 k = (1) 100 ml = 30 k Vitalis (1) Dove deodorant = 15 k (1) spray Rexona = 30 k ( 2) direct interest chat Reply only..",http://www.facebook.com/176791312462501/posts/944644509010507,Spam
250,twitter.com,[ GigsxTweets ] omg hot Ancient Romans used human urine as mouthwash. pic.twitter.com/MkfAukoxz1 by GigsxTweets,[ GigsxTweets ] omg hot Ancient Romans used human urine as mouthwash. pic.twitter.com/MkfAukoxz1,http://twitter.com/GigsxTweets/statuses/869915151377588224,Spam
251,facebook.com,This Simple Homemade Tea Removes Plaque Better Than Mouthwas... by The Sleeper Must Awaken,"Most people like using mouthwash because it complements their brushing and flossing and helps get rid of the plaque on their teeth. It also rinses out food particles and helps tame bad breath. Most people like using mouthwash because it complements their brushing and flossing and helps get rid of the plaque on their teeth. It also rinses out food particles and helps tame bad breath. It’s generally believed that mouthwash is good for oral hygiene, but here is a little known fact: your mout...",http://www.facebook.com/440146779409825/posts/1348423658582128,Spam
252,facebook.com,Listerine: 10 Incredible And Surprising Uses Every Woman Sho... by Trendy Ideas,"Which of these surprising uses of Listerine will you be trying out at home? Because I like to be prepared for any situation, my medicine cabinet is absolutely overflowing with all kinds of natural and drugstore products. And while I’ve used several of these bathroom items for surprising health and household hacks — like my ever-useful container of VapoRub — I never thought…",http://www.facebook.com/177529842346557/posts/1068667906566075,Not Spam
253,drpaulopinho.blogspot.com,Don’t Neglect these Dental Hygiene Tips,"Good oral hygiene is always very important for everyone to have a great smile! Poor oral hygiene may lead to various health issues in the future including infection, gum disease, bone loss, heart disease, strokes and more. Regular dental check-ups and cleanings help to prevent health issues and provide you with good oral hygiene. Here is a list of dental hygiene steps you can follow to promote oral hygiene. Proper Brushing One of the most important benefits of brushing your teeth is the",http://drpaulopinho.blogspot.com/2017/05/dont-neglect-these-dental-hygiene-tips.html,Spam
254,justjaredjr.com,Lucy Hale Says Ian Harding 'Flossed Three Times' Before Thei...,"Lucy Hale is dishing the goods on her love scenes with Ian Harding! The 27-year-old Pretty Little Liars actress told People that he “flossed at least three times” and “gargled [mouthwash] between every take” while filming their first on-screen kiss in the pilot! PHOTOS: Check out the latest pics of Lucy Hale “I think when we started working with each other we were both super nervous and making sure we were in tip-top shape, and then towards the end we didn’t care,” Lucy told the mag. Pictured: Lucy looks cute in a tank top while picking up her daily iced coffee on Tuesday (May 30) in Los Angeles.",http://www.justjaredjr.com/2017/05/30/lucy-hale-says-ian-harding-flossed-three-times-before-their-first-pll-kiss/,Spam
255,twitter.com,[ _AnnaLuiza ] @thamisveras Grwfhkddfjhasdx Listerine by _AnnaLuiza,[ _AnnaLuiza ] @thamisveras Grwfhkddfjhasdx Listerine,http://twitter.com/_AnnaLuiza/statuses/870087610001235968,Not Spam
256,twitter.com,[Remipepe] RT @ Remipepe: # Listerine Next challenge of @ Eliotoff dance all nude in # TPMP # BrunoFunRadio by Remipepe,[Remipepe] RT @ Remipepe: # Listerine Next challenge of @ Eliotoff dance all nude in # TPMP # Brunofunradio,http://twitter.com/remipepe/statuses/869821940965531648,Not Spam
257,cheatsheet.com,5 Ways Men Can Smell Good Without Using Cologne,". | iStock.com No matter how frequently you shower or change your clothes, bad breath can still be your undoing. Popping a mint or chewing a stick of gum might fix the problem for a few minutes, but it just covers up what’s usually a bigger problem. Men’s Fitness recommends scheduling a visit to your dentist’s office as soon as possible. The article explains food particles, gum disease, and cavities can all contribute to unpleasant odors. Don’t consider it a one-time fix, because you’ll need to",http://www.cheatsheet.com/life/ways-to-smell-good-without-using-cologne.html/,Not Spam
258,sheisreyar.com,My thoughts on going cruelty free beauty products," L'Oreal, Maybelline, Nivea, Dior, MAC, Makeup Forever, Estee Lauder, Clarins, Bioderma, Biotherm, Clarisonic, Fresh, Garnier, L'Occitane, Lancome, Sephora brand products, Kiehl's, Neutrogena, Origins, St. Ives, SK-II, Olay, Colgate, Listerine, Pantene, Head and Shoulders, Sunsilk, Lux and so on are testing on animals. Those brands are used by most people and they are one of the most famous brands in the world. As a makeup junkie, going cruelty free will make me less variety of makeup and skincare",http://www.sheisreyar.com/2017/05/my-thoughts-on-going-cruelty-free.html,Not Spam
259,twitter.com,[ lilseano97 ] Your mcm thinks using just listerine is enough for good oral hygiene by lilseano97,[ lilseano97 ] Your mcm thinks using just listerine is enough for good oral hygiene,http://twitter.com/lilseano97/statuses/869681662258421760,Not Spam
260,twitter.com,"[ MichealLangan ] RT @RMComedy: A ""Listerine Bottle Head Dress."" Just a costume? Really. Defend that, Appropriation Prize supporters. I'll wait. #appropriati… by MichealLangan","[ MichealLangan ] RT @RMComedy: A ""Listerine Bottle Head Dress."" Just a costume? Really. Defend that, Appropriation Prize supporters. I'll wait. #appropriati…",http://twitter.com/MichealLangan/statuses/869721205896429569,Not Spam
261,twitter.com,"[ Agent_Snark ] One bottle of wine with all that filler, you'd have an easier time getting drunk on mouthwash. At least put vodka or rum in it. by Agent_Snark","[ Agent_Snark ] One bottle of wine with all that filler, you'd have an easier time getting drunk on mouthwash. At least put vodka or rum in it.",http://twitter.com/Agent_Snark/statuses/869917739699380228,Not Spam
262,twitter.com,[ mlucas68 ] Get it right ladies!! Summer is approaching!! Listerine: the BEST way to get your feet ready for… https://t.co/jlyIaA8Uhy by mlucas68,[ mlucas68 ] Get it right ladies!! Summer is approaching!! Listerine: the BEST way to get your feet ready for… https://t.co/jlyIaA8Uhy,http://twitter.com/mlucas68/statuses/869955427517292544,Not Spam
263,tridontdentalcentre.wordpress.com,Why Do We have Morning Breath?," those who don’t, she adds. In both situations, your mouth is even more prone to drying out, setting the stage for bacteria to grow. Other Causes of Bad Breath Some medications can cause your mouth to become dry overnight, worsening your halitosis. That’s why older people, who are often on many medications, frequently find their breath more unpleasant in the morning. Smokers also may find they have bad morning breath. Smoking not only causes your saliva — your natural mouth rinse — to dry up but also",https://tridontdentalcentre.wordpress.com/2017/05/08/why-do-we-have-morning-breath/,Spam
264,facebook.com,"Photos from the pace to reach the dream ' s post by. Pace, to dream.","Gargle bamboo $490-Bangkok-new!! Gargle (Mouthwash Bamboo), the bamboo, the new formula better # freshen breath strength teeth whitening gums. #. #. # naturally reduce the bacteria in your mouth # reduce stains universal # reduce formation of limestone, please contact T.0885944620..Line .. @dokmai25.",http://www.facebook.com/1499687913659265/posts/1703488886612499,Spam
265,twitter.com,[ChristinaNININI] Bonjouuuuur! This is the return of @ BrunoGUILLONOff among us today and @ Elliotoff will do its last challenge Listerine # BrunoFunRadio by Christinaninini,[ChristinaNININI] Bonjouuuuur! This is the return of @ BrunoGUILLONOff among us today and @ Elliotoff will do its last challenge Listerine # Brunofunradio,http://twitter.com/ChristinaNININI/statuses/870117406009634817,Not Spam
266,twitter.com,"[Waiwais] New even... (¥1,500) Https://t.co/Dc6iXGfxsM Frima Appli ""Mercalli"" on sale from # # Mercalli @ Mercari by Waiwais","[Waiwais] New even... (¥1,500) Https://t.co/Dc6iXGfxsM Frima Appli on sale at ""Mercalli"" ♪ # Mercalli @ Mercari",http://twitter.com/waiwais/statuses/869683815173603328,Spam
267,twitter.com,"[ TRIBalance2 ] @ParisHilton Not too Big, but Big for an Average Mall Store. I saw a whole line of Plastic Bottles like a Big Listerine Mouth Wash. by TRIBalance2","[ TRIBalance2 ] @ParisHilton Not too Big, but Big for an Average Mall Store. I saw a whole line of Plastic Bottles like a Big Listerine Mouth Wash.",http://twitter.com/TRIBalance2/statuses/869600514643832833,Not Spam
268,facebook.com,"Soak One Cotton Ball In Listerine And Rub Your Armpits, You ... by My Heart Was Made For You","Soak One Cotton Ball In Listerine And Rub Your Armpits, You Won’t Believe What Will Happen! - Life Guru Soaking one cotton ball in Listerine and then rubbing the armpits with it could be very beneficial. One girl did that, and after 5 minutes she couldn’t believe her eyes. Listerine was made in 1879 and it used as surgical antiseptic. However, that wasn’t its only use. It has numerous beneficial ingre...",http://www.facebook.com/1455540001336528/posts/1997622140461642,Spam
269,facebook.com,Genuine Thai consumer by Nguyen Ha Vy,Mouthwash Listerine Thailand sale price: 100 k/pair-----------------------------------BUY 750 ml bottle 250 ml BOTTLE BONUS bactericidal mouthwash 99% accelerate the plaque on the teeth and the tooth foot hole. TEETH WHITENING offers fragrant breath and confidence for you each day,http://www.facebook.com/544767142349704/posts/770479376445145,Spam
270,wildtanuki.com,"Werewolves, Golf Balls and Lube Somewhere in Thailand"," had been getting in my eyes while on the road. Winston, just before getting on his bike, banged his shin on a turned over rusty truck rim. What reason it was there, I don’t know. Blood trickled down to his ankle. We rode out of the golf course, waving to the Thai security. Instead of turning right to go back the way we’d came, we went left, hoping to find a country road that ran parallel to the highway we’d been on. Thais waved to us from the middle of a pineapple field. I’d made it 30 years",http://www.wildtanuki.com/werewolves-golfball-lube-thailand/,Spam
271,facebook.com,JK Club sweepstakes win prizes by the fixed garrisons of UMA.,"Know whether you will be shocked to read forbidden. Bad breath is not a joke, it might make people pass out. If you want to ensure that fresh breath all day long. All bad breath fresh all day reducing gum stain pattern on all black flyer. The limestone must be unacceptable to the tea experience, with #Bamboo Plus Mouthwash use.",http://www.facebook.com/1503652943234878/posts/1893229884277180,Spam
272,cafenea.blogspot.com,One simple way to check health in a minute using just a spoo...," oral hygiene routine. Purple or bluish: A tongue that is purple or bluish could mean that fluids and blood are not circulating properly. This lack of circulation quickly may translate into lethargy and poor emotional health. It some cases, it can lead to depression. A purple tongue is also seen in those with high cholesterol and subsequent heart problems, as well as chronic bronchitis, which adversely affects the airwaves bringing oxygen into the bloodstream. The best thing you can do here is cut",http://cafenea.blogspot.com/2017/05/one-simple-way-to-check-health-in.html,Not Spam
273,outofmyhat.blogspot.com,My Memorial Day,". The weed killer is made up of white vinegar, salt and a little bit of dish soap. The lawn spray mosquito repellent is made up of cheap beer, blue mouthwash and epsom salt. I've not tried either yet, so I'll let you know how well they work. During your holiday activities, take time to remember. John <",http://outofmyhat.blogspot.com/2017/05/my-memorial-day.html,Not Spam
274,twitter.com,[ benjinburg ] They took alcohol out of Listerine. what am I supposed to do on Sundays now? by benjinburg,[ benjinburg ] They took alcohol out of Listerine. what am I supposed to do on Sundays now?,http://twitter.com/benjinburg/statuses/869738745435537408,Not Spam
275,twitter.com,[ kkk_eaee_men ] Bando de Listerine by kkk_eaee_men,[Kkk_eaee_men] Bunch of Listerine,http://twitter.com/kkk_eaee_men/statuses/869770517829627904,Not Spam
276,twitter.com,"[augustolanches] @ flpbaflop laughing!!! Which one should I buy then?? I wore the listerine without alcohol, but I didn't enjoy the taste by augustolanches","[augustolanches] @ flpbaflop laughing!!! Which one should I buy then?? I wore the listerine without alcohol, but I didn't enjoy the taste",http://twitter.com/augustolanches/statuses/869728700824158211,Not Spam
277,twitter.com,"[RAFANDCARGAR4] As if there was no retail cream, Listerine and Aguita. Https://t.co/aKQLeO8VwG by RAFANDCARGAR4","[RAFANDCARGAR4] As if there was no retail cream, Listerine and Aguita. Https://t.co/aKQLeO8VwG",http://twitter.com/rafandcargar4/statuses/869538415225839616,Not Spam
278,voir-autrement.com,Tips To Help You Avoid Letting Fashion Fall By The Wayside," and let it cool down. Pour the liquid into a bottle that has a lid that fits tightly. Now you are free to use you new, homemade, mouthwash! Foundation makes for a great concealer. You can use any extra foundation that you have as a short fix to this issue. This product works great as a concealer since it covers imperfections and is much thicker. Make sure you are washing your makeup brushes regularly. This keeps makeup colors from blending and prevents breakouts. Using lukewarm water and some",http://voir-autrement.com/tips-to-help-you-avoid-letting-fashion-fall-by-the-wayside-3/,Spam
279,twitter.com,[ Tario70 ] @Listerine So is the Cool mint the same as the one I posted? If so why is it almost double the cost? by Tario70,[ Tario70 ] @Listerine So is the Cool mint the same as the one I posted? If so why is it almost double the cost?,http://twitter.com/Tario70/statuses/869703714457534464,Spam
280,twitter.com,[ filmfag ] why hadn't listerine thought of using 'swish swish' in a mouthwash commercial? by filmfag,[ filmfag ] why hadn't listerine thought of using 'swish swish' in a mouthwash commercial?,http://twitter.com/filmfag/statuses/870033055901245440,Not Spam
281,twitter.com,[ LazchanceTV ] Holster needs a swig of Listerine https://t.co/SqIluZXO6x by LazchanceTV,[ LazchanceTV ] Holster needs a swig of Listerine https://t.co/SqIluZXO6x,http://twitter.com/LazchanceTV/statuses/869566307099869185,Not Spam
282,travelpod.com,"Shin Baung-Clinic 1 — Sale, Myanmar",". Actually I started crying in there thinking about mum and how maybe she died so that dad could be free to live in Burma / less guilty about not being there Anyhow I would have liked to have spoken in church, but dad said to leave it til tomorrow Back to our rooms. Ma Ehju killed a mouse HAHA I was desperate for gingivitis mouth wash - left gums sore for a couple days and getting worse despite flossing and cleaning :( My sleeping bag is dry so I can use it again. The car battery lights are back!",http://www.travelpod.com/travel-blog-entries/slynne/3/1493222125/tpod.html,Not Spam
283,facebook.com,Semile v Mouthwash # The Savior of a person who has been tied to the teeth should have the following feelings. The place where the tooth is tied is hard to brush residue ... by Hsuenmei Tan,"Semile v Mouthwash # The Savior of a person who has been strapped to the teeth should have the following feelings. The place where the teeth are tied is hard to brush residue in the mouth. Smile v. Not only can help you solve all the oral problems, but also use 100% natural ingredients Shan without chemical composition Shan preservative Shan No side effects # Let the most original extraction method # help you solve the problem Shan",http://www.facebook.com/1384329388476779/posts/1902291746680538,Spam
284,invisaligndentistdelano.blogspot.com,How older adults can handle dry mouth and taste problems," lubricate your mouth, wash away food, and neutralize the acids produced by plaque, extensive cavities can form. Your dentist can recommend various methods to restore moisture. For example, sugar-free candy or gum stimulates saliva flow, and moisture can be replaced by using artificial saliva and oral rinses. Another issue that can affect older adults is a loss of appetite due to a change in your sense of taste. Besides an age-related decrease in the sense of taste and smell, certain diseases, medications and dentures can contribute to a decrease in your sense of taste. Whether you are suffering from dry mouth or problems with your sense of taste, your dentist will be able to make suggestions to help.",http://invisaligndentistdelano.blogspot.com/2017/04/how-older-adults-can-handle-dry-mouth.html,Not Spam
285,twitter.com,"[ Ty_Lookwell ] This is just a suggestion, but there is a gentle but powerful antibiotic mouthwash called Closys that could help, at least somewhat until by Ty_Lookwell","[ Ty_Lookwell ] This is just a suggestion, but there is a gentle but powerful antibiotic mouthwash called Closys that could help, at least somewhat until",http://twitter.com/Ty_Lookwell/statuses/870072581029679104,Spam
286,dentistnorthportny.blogspot.com,Dry mouth is a common problem that can harm your teeth," or dry nasal passages When there is not enough saliva to lubricate your mouth, wash away food and neutralize the acids produced by plaque, there is a risk of extensive tooth decay. If you are at risk from this condition, your dentist can recommend various methods to restore moisture. For example, sugar-free candy or gum stimulates saliva flow, and moisture can be replaced by using artificial saliva and oral rinses. As dry mouth is a potential side effect of many prescribed and over-the-counter medications",http://dentistnorthportny.blogspot.com/2017/05/dry-mouth-is-common-problem-that-can.html,Not Spam
287,twitter.com,"[ _okkkkkkkk ] RT @tanvir_hanifa: Went to grab the Listerine, grabbed the Johnson's baby oil instead. Yeah, not my brightest moment t b f by _okkkkkkkk","[ _okkkkkkkk ] RT @tanvir_hanifa: Went to grab the Listerine, grabbed the Johnson's baby oil instead. Yeah, not my brightest moment t b f",http://twitter.com/_okkkkkkkk/statuses/869728396288417793,Not Spam
288,facebook.com,"Gargle Mouthwash Bamboo bamboo mount wash by nostalgia, I think of my silk silk?"," For anyone that has a problem stains yellow teeth. Limestone islands have bad teeth whiter 2 times!!! Do not rely on the doctor steps over white teeth, praising come garden Antoine sur offer a set of white teeth suited to who see Bamboo Mouthwash cleaners, dispersing plaque special extract, bamboo (bamboo substances. Poly phenolic Bamboo Polyphenols) is copyright to bring special production and efficiency in bringing the stains, stains, dirt and food scraps mucus comes out innovative new single, and the first in the country in Thailand. Suitable for people who have problems with oral health. -All the problem plaque The source of the yellow teeth. -Eliminate the debris during the day.",http://www.facebook.com/167631580267989/posts/441138136250664,Spam
289,twitter.com,[Fonsecaaana _] @ Youngborghini Listerine TA there P that # Pas by Fonsecaaana _,[Fonsecaaana _] @ Youngborghini Listerine TA there P that # pas,http://twitter.com/fonsecaaana_/statuses/869712133411524608,Not Spam
290,mienyeuthuong.wordpress.com,News 123/2648-Day 3/5/17," you, and push about 3 minutes (H5). After that little DAB of oil on this point. Continue to use the 2 index finger press on the two points on either side of the nasal wings Perfume Nghinh, and push the 2 points is also 3 minutes and DAB the oil on two points, the water will stop flowing Cape. (H6). I wish you successful can cure yourself without using drugs or NOT EFFECTS of MOUTHWASH all of the effects of Listerine are replaced by water Hydrogene Pyroxide (HP). In VIETNAM, old Oxygen called use obliterate, dots",https://mienyeuthuong.wordpress.com/2017/05/03/ban-tin-so-1232648-ngay-3517/,Spam
